# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSCHAG00000023616	ENSCHAG00000023616	ENSCHAT00000056483	protein_coding	0	1	0	9	2	0	0	5	2	0	0	0	0	0	0	1	0
ENSCHAG00000023616	ENSCHAG00000023616	ENSCHAT00000056528	protein_coding	0	0	0	10	2	0	0	5	3	0	0	0	0	0	0	0	0
ENSCHAG00000023616	ENSCHAG00000023616	ENSCHAT00000056573	protein_coding	0	0	0	10	2	0	0	5	3	0	0	0	0	0	0	0	0
ENSCHAG00000024106	ENSCHAG00000024106	ENSCHAT00000057067	protein_coding	0	0	0	30	0	0	0	25	0	0	0	0	0	0	0	0	5
ENSCHAG00000024110	ENSCHAG00000024110	ENSCHAT00000057092	protein_coding	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	1
ENSCHAG00000024122	ENSCHAG00000024122	ENSCHAT00000057135	protein_coding	0	6	3	16	1	0	0	0	11	3	0	0	1	0	0	5	5
ENSCHAG00000024122	ENSCHAG00000024122	ENSCHAT00000057174	protein_coding	0	6	3	15	0	0	0	0	11	3	0	0	1	0	0	5	5
ENSCHAG00000024146	ENSCHAG00000024146	ENSCHAT00000057189	protein_coding	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	5
ENSCHAG00000024181	ENSCHAG00000024181	ENSCHAT00000057279	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSCHAG00000024726	ENSCHAG00000024726	ENSCHAT00000058754		0	0	0	7	0	0	0	3	0	0	1	0	0	0	0	0	3
ENSCHAG00000024730	ENSCHAG00000024730	ENSCHAT00000058767	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ENSCHAG00000025119	ENSCHAG00000025119	ENSCHAT00000059802		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSCHAG00000025728	ENSCHAG00000025728	ENSCHAT00000061328	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0
ENSCHAG00000025729	ENSCHAG00000025729	ENSCHAT00000061337	protein_coding	0	0	0	12	0	0	0	3	9	0	0	0	0	0	0	0	0
ENSCHAG00000025760	ENSCHAG00000025760	ENSCHAT00000061423		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSCHAG00000025763	ENSCHAG00000025763	ENSCHAT00000061428	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
ENSCHAG00000025765	ENSCHAG00000025765	ENSCHAT00000061440	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
ENSCHAG00000025772	ENSCHAG00000025772	ENSCHAT00000061449	protein_coding	0	1	1	7	0	0	0	5	1	1	0	0	0	0	0	1	1
ENSCHAG00000025776	ENSCHAG00000025776	ENSCHAT00000061455	protein_coding	0	0	0	11	0	0	0	9	0	0	0	0	0	0	0	0	2
ENSCHAG00000025782	ENSCHAG00000025782	ENSCHAT00000061464		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCHAG00000025791	ENSCHAG00000025791	ENSCHAT00000061540	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0
ENSCHAG00000025875	ENSCHAG00000025875	ENSCHAT00000061732	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
ENSCHAG00000025879	ENSCHAG00000025879	ENSCHAT00000061742	protein_coding	0	0	0	23	0	0	0	1	18	0	0	0	0	0	0	0	4
ENSCHAG00000025886	ENSCHAG00000025886	ENSCHAT00000061764	protein_coding	0	0	0	12	1	0	0	0	9	0	0	0	0	0	0	0	2
ENSCHAG00000025886	ENSCHAG00000025886	ENSCHAT00000061780	protein_coding	0	0	0	6	1	0	0	0	4	0	0	0	0	0	0	0	1
ENSCHAG00000025886	ENSCHAG00000025886	ENSCHAT00000061792	protein_coding	0	0	0	6	0	0	0	1	4	0	0	0	0	0	0	0	1
ENSCHAG00000025895	ENSCHAG00000025895	ENSCHAT00000061853	protein_coding	0	0	0	6	0	0	0	1	1	0	0	0	0	0	0	0	4
ENSCHAG00000025895	ENSCHAG00000025895	ENSCHAT00000061859	protein_coding	0	0	0	6	0	0	0	1	1	0	0	0	0	0	0	0	4
ENSCHAG00000026394	ENSCHAG00000026394	ENSCHAT00000063220		0	0	0	4	0	0	0	1	0	0	1	0	0	0	0	0	2
ENSCHAG00000026403	ENSCHAG00000026403	ENSCHAT00000063245		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCHAG00000026459	ENSCHAG00000026459	ENSCHAT00000063376	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	3
ENSCHAG00000026550	ENSCHAG00000026550	ENSCHAT00000063688	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ENSCHAG00000026564	ENSCHAG00000026564	ENSCHAT00000063715	protein_coding	0	1	0	41	0	0	0	5	36	0	0	0	0	0	0	1	0
ENSCHAG00000026564	ENSCHAG00000026564	ENSCHAT00000063721	protein_coding	0	1	0	37	0	0	0	2	35	0	0	0	0	0	0	1	0
ENSCHAG00000026564	ENSCHAG00000026564	ENSCHAT00000063724	protein_coding	0	1	0	23	0	0	0	5	18	0	0	0	0	0	0	1	0
ENSCHAG00000026564	ENSCHAG00000026564	ENSCHAT00000063735	protein_coding	0	1	0	16	0	0	0	3	13	0	0	0	0	0	0	1	0
ENSCHAG00000026564	ENSCHAG00000026564	ENSCHAT00000063753	protein_coding	0	1	0	15	0	0	0	2	13	0	0	0	0	0	0	1	0
ENSCHAG00000026564	ENSCHAG00000026564	ENSCHAT00000063765	protein_coding	0	1	0	16	0	0	0	3	13	0	0	0	0	0	0	1	0
ENSCHAG00000026564	ENSCHAG00000026564	ENSCHAT00000063770	protein_coding	0	1	0	15	0	0	0	2	13	0	0	0	0	0	0	1	0
ENSCHAG00000026564	ENSCHAG00000026564	ENSCHAT00000063775	protein_coding	0	1	0	15	0	0	0	2	13	0	0	0	0	0	0	1	0
ENSCHAG00000026564	ENSCHAG00000026564	ENSCHAT00000063797	protein_coding	0	1	0	15	0	0	0	3	12	0	0	0	0	0	0	1	0
ENSCHAG00000026564	ENSCHAG00000026564	ENSCHAT00000063799	protein_coding	0	1	0	15	0	0	0	2	13	0	0	0	0	0	0	1	0
ENSCHAG00000026595	ENSCHAG00000026595	ENSCHAT00000063819	protein_coding	0	1	0	25	0	0	0	8	17	0	0	0	0	0	0	1	0
ENSCHAG00000026595	ENSCHAG00000026595	ENSCHAT00000063827	protein_coding	0	1	0	25	0	0	0	8	17	0	0	0	0	0	0	1	0
ENSCHAG00000026595	ENSCHAG00000026595	ENSCHAT00000063854	protein_coding	0	1	0	25	0	0	0	8	17	0	0	0	0	0	0	1	0
ENSCHAG00000026595	ENSCHAG00000026595	ENSCHAT00000063869	protein_coding	0	1	0	25	0	0	0	8	17	0	0	0	0	0	0	1	0
ENSCHAG00000026595	ENSCHAG00000026595	ENSCHAT00000063884	protein_coding	0	1	0	25	0	0	0	8	17	0	0	0	0	0	0	1	0
ENSCHAG00000026595	ENSCHAG00000026595	ENSCHAT00000063897	protein_coding	0	1	0	25	0	0	0	8	17	0	0	0	0	0	0	1	0
ENSCHAG00000026595	ENSCHAG00000026595	ENSCHAT00000063919	protein_coding	0	1	0	17	0	0	0	3	14	0	0	0	0	0	0	1	0
ENSCHAG00000026595	ENSCHAG00000026595	ENSCHAT00000063924	protein_coding	0	1	0	17	0	0	0	3	14	0	0	0	0	0	0	1	0
ENSCHAG00000026595	ENSCHAG00000026595	ENSCHAT00000063934	protein_coding	0	1	0	17	0	0	0	3	14	0	0	0	0	0	0	1	0
ENSCHAG00000026595	ENSCHAG00000026595	ENSCHAT00000063939	protein_coding	0	1	0	17	0	0	0	3	14	0	0	0	0	0	0	1	0
ENSCHAG00000026672	ENSCHAG00000026672	ENSCHAT00000064042	snoRNA	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	1
ENSCHAG00000026681	ENSCHAG00000026681	ENSCHAT00000064054	protein_coding	0	0	0	7	0	0	0	1	5	0	0	0	0	0	0	0	1
ENSCHAG00000026683	ENSCHAG00000026683	ENSCHAT00000064058		0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	3
ENSCHAG00000026683	ENSCHAG00000026683	ENSCHAT00000064059		0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	2
ENSCHAG00000026686	ENSCHAG00000026686	ENSCHAT00000064063		0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	4
ENSCHAG00000026686	ENSCHAG00000026686	ENSCHAT00000064064		0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	4
ENSCHAG00000026695	ENSCHAG00000026695	ENSCHAT00000064076		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSCHAG00000027252	ENSCHAG00000027252	ENSCHAT00000065722	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM92B	ENSCHAG00000017805	ENSCHAT00000041030	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
FHIT	ENSCHAG00000009456	ENSCHAT00000019951	protein_coding	0	0	0	34	0	0	0	0	33	0	0	0	0	0	0	0	1
FHIT	ENSCHAG00000009456	ENSCHAT00000019970	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	1
GPX2	ENSCHAG00000019711	ENSCHAT00000045825	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
HES2	ENSCHAG00000026775	ENSCHAT00000064326	protein_coding	0	0	0	22	0	0	0	17	0	0	0	0	0	0	0	0	5
HES2	ENSCHAG00000026777	ENSCHAT00000064332	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	3
KPNA2	ENSCHAG00000021322	ENSCHAT00000049724	protein_coding	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	2
LAMP5	ENSCHAG00000024174	ENSCHAT00000057267	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
MAX	ENSCHAG00000019864	ENSCHAT00000046184	protein_coding	0	0	0	6	0	0	0	1	5	0	0	0	0	0	0	0	0
MAX	ENSCHAG00000019864	ENSCHAT00000046281	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	2
MAX	ENSCHAG00000019864	ENSCHAT00000046330	protein_coding	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	2
MAX	ENSCHAG00000019864	ENSCHAT00000046406	protein_coding	0	0	0	6	0	0	0	1	2	0	0	0	0	0	0	0	3
MED13L	ENSCHAG00000002320	ENSCHAT00000011603	protein_coding	0	0	0	18	0	0	0	3	15	0	0	0	0	0	0	0	0
MED13L	ENSCHAG00000002320	ENSCHAT00000012939	protein_coding	0	0	0	18	0	0	0	3	15	0	0	0	0	0	0	0	0
MED13L	ENSCHAG00000002320	ENSCHAT00000013434	protein_coding	0	0	0	18	0	0	0	3	14	0	0	0	0	0	0	0	1
MED13L	ENSCHAG00000002320	ENSCHAT00000013703	protein_coding	0	0	0	18	0	0	0	3	14	0	0	0	0	0	0	0	1
MED13L	ENSCHAG00000002320	ENSCHAT00000013843	protein_coding	0	0	0	18	0	0	0	3	14	0	0	0	0	0	0	0	1
MOSMO	ENSCHAG00000026674	ENSCHAT00000064047	protein_coding	0	1	0	5	0	0	0	1	4	0	0	0	0	0	0	1	0
MOSMO	ENSCHAG00000026674	ENSCHAT00000064052	protein_coding	0	1	0	5	0	0	0	1	4	0	0	0	0	0	0	1	0
MPDZ	ENSCHAG00000018153	ENSCHAT00000049867	protein_coding	0	1	1	36	0	0	0	2	31	1	0	0	0	0	0	1	3
MPDZ	ENSCHAG00000018153	ENSCHAT00000050855	protein_coding	0	1	1	36	0	0	0	2	31	1	0	0	0	0	0	1	3
MPDZ	ENSCHAG00000018153	ENSCHAT00000050885	protein_coding	0	1	1	36	0	0	0	2	31	1	0	0	0	0	0	1	3
MPDZ	ENSCHAG00000018153	ENSCHAT00000050926	protein_coding	0	1	1	36	0	0	0	2	31	1	0	0	0	0	0	1	3
MPDZ	ENSCHAG00000018153	ENSCHAT00000051149	protein_coding	0	1	1	36	0	0	0	2	31	1	0	0	0	0	0	1	3
MPDZ	ENSCHAG00000018153	ENSCHAT00000051248	protein_coding	0	1	1	36	0	0	0	2	31	1	0	0	0	0	0	1	3
MPDZ	ENSCHAG00000018153	ENSCHAT00000051295	protein_coding	0	1	1	36	0	0	0	2	31	1	0	0	0	0	0	1	3
MPDZ	ENSCHAG00000018153	ENSCHAT00000051362	protein_coding	0	1	1	36	0	0	0	2	31	1	0	0	0	0	0	1	3
MPDZ	ENSCHAG00000018153	ENSCHAT00000051447	protein_coding	0	1	1	36	0	0	0	2	31	1	0	0	0	0	0	1	3
MPDZ	ENSCHAG00000018153	ENSCHAT00000051621	protein_coding	0	1	1	36	0	0	0	2	31	1	0	0	0	0	0	1	3
MTFP1	ENSCHAG00000002108	ENSCHAT00000003650	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
NKX2-8	ENSCHAG00000007696	ENSCHAT00000015706	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	2
NPTX1	ENSCHAG00000003139	ENSCHAT00000005455	protein_coding	0	2	1	2	0	0	0	2	0	1	0	0	0	0	0	2	0
NPTX1	ENSCHAG00000003139	ENSCHAT00000005509	protein_coding	0	2	1	2	0	0	0	2	0	1	0	0	0	0	0	2	0
PITPNC1	ENSCHAG00000021899	ENSCHAT00000051493	protein_coding	0	0	0	10	0	0	0	4	6	0	0	0	0	0	0	0	0
PITPNC1	ENSCHAG00000021899	ENSCHAT00000051531	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0
PITPNC1	ENSCHAG00000021899	ENSCHAT00000051539	protein_coding	0	0	0	6	2	0	0	0	4	0	0	0	0	0	0	0	0
PLCB4	ENSCHAG00000024198	ENSCHAT00000057560	protein_coding	0	1	3	23	0	0	1	0	20	3	0	0	0	0	0	1	2
PLCB4	ENSCHAG00000024198	ENSCHAT00000057610	protein_coding	0	1	3	23	0	0	1	0	20	3	0	0	0	0	0	1	2
PLCB4	ENSCHAG00000024198	ENSCHAT00000057652	protein_coding	0	1	3	23	1	0	1	0	19	3	0	0	0	0	0	1	2
PLCB4	ENSCHAG00000024198	ENSCHAT00000057679	protein_coding	0	1	3	23	1	0	1	0	19	3	0	0	0	0	0	1	2
PLCB4	ENSCHAG00000024198	ENSCHAT00000057695	protein_coding	0	1	3	23	1	0	1	0	19	3	0	0	0	0	0	1	2
PLCB4	ENSCHAG00000024198	ENSCHAT00000057727	protein_coding	0	1	3	14	0	0	0	1	12	3	0	0	0	0	0	1	1
PLCB4	ENSCHAG00000024198	ENSCHAT00000057750	protein_coding	0	1	3	23	0	0	1	1	19	3	0	0	0	0	0	1	2
PPIF	ENSCHAG00000023601	ENSCHAT00000055624	protein_coding	0	0	0	9	0	0	0	2	2	0	0	0	0	0	0	0	5
PRPSAP1	ENSCHAG00000015124	ENSCHAT00000034374	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
PRPSAP1	ENSCHAG00000015124	ENSCHAT00000034399	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2
PRPSAP1	ENSCHAG00000015124	ENSCHAT00000034570	protein_coding	0	0	0	6	0	0	1	0	4	0	0	0	0	0	0	0	1
PRPSAP1	ENSCHAG00000015124	ENSCHAT00000034605	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	2
RAB15	ENSCHAG00000019764	ENSCHAT00000045865	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	4
RHOV	ENSCHAG00000019137	ENSCHAT00000044246	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
SKP1	ENSCHAG00000006968	ENSCHAT00000013926	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	3
SMURF2	ENSCHAG00000019736	ENSCHAT00000049239	protein_coding	0	0	0	5	0	0	0	1	3	0	0	0	0	0	0	0	1
SMURF2	ENSCHAG00000019736	ENSCHAT00000049380	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
SMURF2	ENSCHAG00000019736	ENSCHAT00000049473	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
SMURF2	ENSCHAG00000019736	ENSCHAT00000049512	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
SMURF2	ENSCHAG00000019736	ENSCHAT00000049609	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
SMURF2	ENSCHAG00000019736	ENSCHAT00000049629	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
SMURF2	ENSCHAG00000019736	ENSCHAT00000049660	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0
SNORD16	ENSCHAG00000000104	ENSCHAT00000000213	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORD16	ENSCHAG00000000108	ENSCHAT00000000218	snoRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
SNORD18	ENSCHAG00000000106	ENSCHAT00000000215	snoRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
SNORD18	ENSCHAG00000000107	ENSCHAT00000000217	snoRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
SPHK1	ENSCHAG00000015354	ENSCHAT00000034850	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
SPHK1	ENSCHAG00000015354	ENSCHAT00000034892	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
TEX2	ENSCHAG00000022001	ENSCHAT00000051576	protein_coding	0	0	0	8	0	0	0	2	6	0	0	0	0	0	0	0	0
TEX2	ENSCHAG00000022001	ENSCHAT00000051581	protein_coding	0	0	0	8	0	0	0	2	6	0	0	0	0	0	0	0	0
TEX2	ENSCHAG00000022001	ENSCHAT00000051599	protein_coding	0	0	0	8	0	0	0	2	6	0	0	0	0	0	0	0	0
TMEM114	ENSCHAG00000021625	ENSCHAT00000050578	protein_coding	0	0	0	17	0	0	0	8	9	0	0	0	0	0	0	0	0
U7	ENSCHAG00000022288	ENSCHAT00000052271	snRNA	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	7
U7	ENSCHAG00000022291	ENSCHAT00000052277	snRNA	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0
U7	ENSCHAG00000022293	ENSCHAT00000052291	snRNA	0	0	0	9	0	0	0	7	0	0	0	0	0	0	0	0	2
U7	ENSCHAG00000022302	ENSCHAT00000052300	snRNA	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	3
U7	ENSCHAG00000022306	ENSCHAT00000052311	snRNA	0	0	0	13	0	0	0	6	0	0	0	0	0	0	0	0	7
U7	ENSCHAG00000022307	ENSCHAT00000052325	snRNA	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	7
U7	ENSCHAG00000022310	ENSCHAT00000052329	snRNA	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	7
U7	ENSCHAG00000022312	ENSCHAT00000052335	snRNA	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
U7	ENSCHAG00000022315	ENSCHAT00000052341	snRNA	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	5
U7	ENSCHAG00000022317	ENSCHAT00000052346	snRNA	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0
U7	ENSCHAG00000022319	ENSCHAT00000052354	snRNA	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0
U7	ENSCHAG00000022323	ENSCHAT00000052360	snRNA	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	0	1
U7	ENSCHAG00000022326	ENSCHAT00000052375	snRNA	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	1
UCKL1	ENSCHAG00000001194	ENSCHAT00000002636	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
UCKL1	ENSCHAG00000001194	ENSCHAT00000002700	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
UCKL1	ENSCHAG00000001194	ENSCHAT00000002765	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
UCKL1	ENSCHAG00000001194	ENSCHAT00000002961	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
UCKL1	ENSCHAG00000001194	ENSCHAT00000003058	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
UCKL1	ENSCHAG00000001194	ENSCHAT00000003078	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
UCKL1	ENSCHAG00000001194	ENSCHAT00000003231	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
UCKL1	ENSCHAG00000001194	ENSCHAT00000003299	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
UCKL1	ENSCHAG00000001194	ENSCHAT00000003337	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
UCKL1	ENSCHAG00000001194	ENSCHAT00000003477	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
USP24	ENSCHAG00000027166	ENSCHAT00000065689	protein_coding	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0
USP24	ENSCHAG00000027166	ENSCHAT00000065697	protein_coding	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0
USP24	ENSCHAG00000027166	ENSCHAT00000065707	protein_coding	0	0	0	17	0	0	0	4	13	0	0	0	0	0	0	0	0
Vault	ENSCHAG00000026700	ENSCHAT00000064084	vaultRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ZCCHC24	ENSCHAG00000023597	ENSCHAT00000055613	protein_coding	0	0	0	34	2	0	0	5	20	0	0	0	0	0	0	0	7
aar2	ENSCHAG00000021482	ENSCHAT00000050148	protein_coding	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	7
abat	ENSCHAG00000021673	ENSCHAT00000052025	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
abat	ENSCHAG00000021673	ENSCHAT00000052128	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
abtb2b	ENSCHAG00000016981	ENSCHAT00000038955	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0
abtb2b	ENSCHAG00000016981	ENSCHAT00000038984	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0
abtb2b	ENSCHAG00000016981	ENSCHAT00000039012	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0
acot7	ENSCHAG00000026796	ENSCHAT00000064666	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0
acot7	ENSCHAG00000026796	ENSCHAT00000064668	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0
acot7	ENSCHAG00000026796	ENSCHAT00000064676	protein_coding	0	0	0	11	0	0	0	0	9	0	0	0	0	0	0	0	2
acot7	ENSCHAG00000026796	ENSCHAT00000064688	protein_coding	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	4
acot7	ENSCHAG00000026796	ENSCHAT00000064694	protein_coding	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	4
acot7	ENSCHAG00000026796	ENSCHAT00000064697	protein_coding	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	4
acot7	ENSCHAG00000026796	ENSCHAT00000064700	protein_coding	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	4
acot7	ENSCHAG00000026796	ENSCHAT00000064702	protein_coding	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	4
acot7	ENSCHAG00000026796	ENSCHAT00000064704	protein_coding	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	4
actn3b	ENSCHAG00000007210	ENSCHAT00000032510	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
actn3b	ENSCHAG00000007210	ENSCHAT00000034620	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1
actn3b	ENSCHAG00000007210	ENSCHAT00000034706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
actn3b	ENSCHAG00000007210	ENSCHAT00000034976	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
actn3b	ENSCHAG00000007210	ENSCHAT00000035091	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
actn3b	ENSCHAG00000007210	ENSCHAT00000035270	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
actn3b	ENSCHAG00000007210	ENSCHAT00000035500	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
actn3b	ENSCHAG00000007210	ENSCHAT00000035603	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
actn3b	ENSCHAG00000007210	ENSCHAT00000035641	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
actn3b	ENSCHAG00000007210	ENSCHAT00000035723	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
adck2	ENSCHAG00000009571	ENSCHAT00000020437	protein_coding	0	0	0	7	0	0	0	4	2	0	0	0	0	0	0	0	1
adcy7	ENSCHAG00000013738	ENSCHAT00000031353	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	1
adcy7	ENSCHAG00000013738	ENSCHAT00000031398	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	1
adcy7	ENSCHAG00000013738	ENSCHAT00000031542	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0
adipor2	ENSCHAG00000026056	ENSCHAT00000062200	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0
agxtb	ENSCHAG00000010945	ENSCHAT00000024664	protein_coding	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	1
agxtb	ENSCHAG00000010945	ENSCHAT00000024721	protein_coding	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	1
agxtb	ENSCHAG00000010945	ENSCHAT00000024780	protein_coding	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	1
agxtb	ENSCHAG00000010945	ENSCHAT00000024866	protein_coding	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	1
agxtb	ENSCHAG00000010945	ENSCHAT00000024906	protein_coding	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	1
agxtb	ENSCHAG00000010945	ENSCHAT00000024921	protein_coding	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	1
agxtb	ENSCHAG00000010945	ENSCHAT00000024944	protein_coding	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	1
