chrom,start,end
3671,chr12,21300000,21400000
3672,chr12,21400000,21500000
3673,chr12,21500000,21600000
3674,chr12,21600000,21700000
3675,chr12,21700000,21800000
3676,chr12,21800000,21900000
3677,chr12,21900000,22000000
3678,chr12,22000000,22100000
3679,chr12,22100000,22200000
3680,chr12,22200000,22300000
3681,chr12,22300000,22400000
3682,chr12,22400000,22500000
3683,chr12,22500000,22600000
3684,chr12,22600000,22700000
3685,chr12,22700000,22800000
3686,chr12,22800000,22900000
3687,chr12,22900000,23000000
3688,chr12,23000000,23100000
3689,chr12,23100000,23200000
3690,chr12,23200000,23300000
3691,chr12,23300000,23400000
3692,chr12,23400000,23500000
3693,chr12,23500000,23600000
3694,chr12,23600000,23700000
3695,chr12,23700000,23800000
3696,chr12,23800000,23900000
3697,chr12,23900000,24000000
3698,chr12,24000000,24100000
3699,chr12,24100000,24200000
3700,chr12,24200000,24300000
3701,chr12,24300000,24400000
3702,chr12,24400000,24500000
3703,chr12,24500000,24600000
3704,chr12,24600000,24700000
3705,chr12,24700000,24800000
3706,chr12,24800000,24900000
3707,chr12,24900000,25000000
3708,chr12,25000000,25100000
3709,chr12,25100000,25200000
3710,chr12,25200000,25300000
3711,chr12,25300000,25400000
3712,chr12,25400000,25500000
3713,chr12,25500000,25600000
3714,chr12,25600000,25700000
3715,chr12,25700000,25800000
3716,chr12,25800000,25900000
3717,chr12,25900000,26000000
3718,chr12,26000000,26100000
3719,chr12,26100000,26200000
3720,chr12,26200000,26300000
3721,chr12,26300000,26400000
3722,chr12,26400000,26500000
3723,chr12,26500000,26600000
3724,chr12,26600000,26700000
3725,chr12,26700000,26800000
3726,chr12,26800000,26900000
3727,chr12,26900000,27000000
3728,chr12,27000000,27100000
3729,chr12,27100000,27200000
3730,chr12,27200000,27300000
3731,chr12,27300000,27400000
3732,chr12,27400000,27500000
3733,chr12,27500000,27600000
3734,chr12,27600000,27700000
3735,chr12,27700000,27800000
3736,chr12,27800000,27900000
3737,chr12,27900000,28000000
3738,chr12,28000000,28100000
3739,chr12,28100000,28200000
3740,chr12,28200000,28300000
3741,chr12,28300000,28400000
3742,chr12,28400000,28500000
3743,chr12,28500000,28600000
3744,chr12,28600000,28700000
3745,chr12,28700000,28800000
3746,chr12,28800000,28900000
3747,chr12,28900000,29000000
3748,chr12,29000000,29100000
3749,chr12,29100000,29200000
3750,chr12,29200000,29300000
3751,chr12,29300000,29400000
3752,chr12,29400000,29500000
3753,chr12,29500000,29600000
3754,chr12,29600000,29700000
3755,chr12,29700000,29800000
3756,chr12,29800000,29900000
3757,chr12,29900000,30000000
3758,chr13,0,100000
3759,chr13,100000,200000
3760,chr13,200000,300000
3761,chr13,300000,400000
3762,chr13,400000,500000
3763,chr13,500000,600000
3764,chr13,600000,700000
3765,chr13,700000,800000
3766,chr13,800000,900000
3767,chr13,900000,1000000
3768,chr13,1000000,1100000
3769,chr13,1100000,1200000
3770,chr13,1200000,1300000
3771,chr13,1300000,1400000
3772,chr13,1400000,1500000
3773,chr13,1500000,1600000
3774,chr13,1600000,1700000
3775,chr13,1700000,1800000
3776,chr13,1800000,1900000
3777,chr13,1900000,2000000
3778,chr13,2000000,2100000
3779,chr13,2100000,2200000
3780,chr13,2200000,2300000
3781,chr13,2300000,2400000
3782,chr13,2400000,2500000
3783,chr13,2500000,2600000
3784,chr13,2600000,2700000
3785,chr13,2700000,2800000
3786,chr13,2800000,2900000
3787,chr13,2900000,3000000
3788,chr13,3000000,3100000
3789,chr13,3100000,3200000
3790,chr13,3200000,3300000
3791,chr13,3300000,3400000
3792,chr13,3400000,3500000
3793,chr13,3500000,3600000
3794,chr13,3600000,3700000
3795,chr13,3700000,3800000
3796,chr13,3800000,3900000
3797,chr13,3900000,4000000
3798,chr13,4000000,4100000
3799,chr13,4100000,4200000
3800,chr13,4200000,4300000
3801,chr13,4300000,4400000
3802,chr13,4400000,4500000
3803,chr13,4500000,4600000
3804,chr13,4600000,4700000
3805,chr13,4700000,4800000
3806,chr13,4800000,4900000
3807,chr13,4900000,5000000
3808,chr13,5000000,5100000
3809,chr13,5100000,5200000
3810,chr13,5200000,5300000
3811,chr13,5300000,5400000
3812,chr13,5400000,5500000
3813,chr13,5500000,5600000
3814,chr13,5600000,5700000
3815,chr13,5700000,5800000
3816,chr13,5800000,5900000
3817,chr13,5900000,6000000
3818,chr13,6000000,6100000
3819,chr13,6100000,6200000
3820,chr13,6200000,6300000
3821,chr13,6300000,6400000
3822,chr13,6400000,6500000
3823,chr13,6500000,6600000
3824,chr13,6600000,6700000
3825,chr13,6700000,6800000
3826,chr13,6800000,6900000
3827,chr13,6900000,7000000
3828,chr13,7000000,7100000
3829,chr13,7100000,7200000
3830,chr13,7200000,7300000
3831,chr13,7300000,7400000
3832,chr13,7400000,7500000
3833,chr13,7500000,7600000
3834,chr13,7600000,7700000
3835,chr13,7700000,7800000
3836,chr13,7800000,7900000
3837,chr13,7900000,8000000
3838,chr13,8000000,8100000
3839,chr13,8100000,8200000
3840,chr13,8200000,8300000
3841,chr13,8300000,8400000
3842,chr13,8400000,8500000
3843,chr13,8500000,8600000
3844,chr13,8600000,8700000
3845,chr13,8700000,8800000
3846,chr13,8800000,8900000
3847,chr13,8900000,9000000
3848,chr13,9000000,9100000
3849,chr13,9100000,9200000
3850,chr13,9200000,9300000
3851,chr13,9300000,9400000
3852,chr13,9400000,9500000
3853,chr13,9500000,9600000
3854,chr13,9600000,9700000
3855,chr13,9700000,9800000
3856,chr13,9800000,9900000
3857,chr13,9900000,10000000
3858,chr13,10000000,10100000
3859,chr13,10100000,10200000
3860,chr13,10200000,10300000
3861,chr13,10300000,10400000
3862,chr13,10400000,10500000
3863,chr13,10500000,10600000
3864,chr13,10600000,10700000
3865,chr13,10700000,10800000
3866,chr13,10800000,10900000
3867,chr13,10900000,11000000
3868,chr13,11000000,11100000
3869,chr13,11100000,11200000
3870,chr13,11200000,11300000
3871,chr13,11300000,11400000
3872,chr13,11400000,11500000
3873,chr13,11500000,11600000
3874,chr13,11600000,11700000
3875,chr13,11700000,11800000
3876,chr13,11800000,11900000
3877,chr13,11900000,12000000
3878,chr13,12000000,12100000
3879,chr13,12100000,12200000
3880,chr13,12200000,12300000
3881,chr13,12300000,12400000
3882,chr13,12400000,12500000
3883,chr13,12500000,12600000
3884,chr13,12600000,12700000
3885,chr13,12700000,12800000
3886,chr13,12800000,12900000
3887,chr13,12900000,13000000
3888,chr13,13000000,13100000
3889,chr13,13100000,13200000
3890,chr13,13200000,13300000
3891,chr13,13300000,13400000
3892,chr13,13400000,13500000
3893,chr13,13500000,13600000
3894,chr13,13600000,13700000
3895,chr13,13700000,13800000
3896,chr13,13800000,13900000
3897,chr13,13900000,14000000
3898,chr13,14000000,14100000
3899,chr13,14100000,14200000
3900,chr13,14200000,14300000
3901,chr13,14300000,14400000
3902,chr13,14400000,14500000
3903,chr13,14500000,14600000
3904,chr13,14600000,14700000
3905,chr13,14700000,14800000
3906,chr13,14800000,14900000
3907,chr13,14900000,15000000
3908,chr13,15000000,15100000
3909,chr13,15100000,15200000
3910,chr13,15200000,15300000
3911,chr13,15300000,15400000
3912,chr13,15400000,15500000
3913,chr13,15500000,15600000
3914,chr13,15600000,15700000
3915,chr13,15700000,15800000
3916,chr13,15800000,15900000
3917,chr13,15900000,16000000
3918,chr13,16000000,16100000
3919,chr13,16100000,16200000
3920,chr13,16200000,16300000
3921,chr13,16300000,16400000
3922,chr13,16400000,16500000
3923,chr13,16500000,16600000
3924,chr13,16600000,16700000
3925,chr13,16700000,16800000
3926,chr13,16800000,16900000
3927,chr13,16900000,17000000
3928,chr13,17000000,17100000
3929,chr13,17100000,17200000
3930,chr13,17200000,17300000
3931,chr13,17300000,17400000
3932,chr13,17400000,17500000
3933,chr13,17500000,17600000
3934,chr13,17600000,17700000
3935,chr13,17700000,17800000
3936,chr13,17800000,17900000
3937,chr13,17900000,18000000
3938,chr13,18000000,18100000
3939,chr13,18100000,18200000
3940,chr13,18200000,18300000
3941,chr13,18300000,18400000
3942,chr13,18400000,18500000
3943,chr13,18500000,18600000
3944,chr13,18600000,18700000
3945,chr13,18700000,18800000
3946,chr13,18800000,18900000
3947,chr13,18900000,19000000
3948,chr13,19000000,19100000
3949,chr13,19100000,19200000
3950,chr13,19200000,19300000
3951,chr13,19300000,19400000
3952,chr13,19400000,19500000
3953,chr13,19500000,19600000
3954,chr13,19600000,19700000
3955,chr13,19700000,19800000
3956,chr13,19800000,19900000
3957,chr13,19900000,20000000
3958,chr13,20000000,20100000
3959,chr13,20100000,20200000
3960,chr13,20200000,20300000
3961,chr13,20300000,20400000
3962,chr13,20400000,20500000
3963,chr13,20500000,20600000
3964,chr13,20600000,20700000
3965,chr13,20700000,20800000
3966,chr13,20800000,20900000
3967,chr13,20900000,21000000
3968,chr13,21000000,21100000
3969,chr13,21100000,21200000
3970,chr13,21200000,21300000
3971,chr13,21300000,21400000
3972,chr13,21400000,21500000
3973,chr13,21500000,21600000
3974,chr13,21600000,21700000
3975,chr13,21700000,21800000
3976,chr13,21800000,21900000
3977,chr13,21900000,22000000
3978,chr13,22000000,22100000
3979,chr13,22100000,22200000
3980,chr13,22200000,22300000
3981,chr13,22300000,22400000
3982,chr13,22400000,22500000
3983,chr13,22500000,22600000
3984,chr13,22600000,22700000
3985,chr13,22700000,22800000
3986,chr13,22800000,22900000
3987,chr13,22900000,23000000
3988,chr13,23000000,23100000
3989,chr13,23100000,23200000
3990,chr13,23200000,23300000
3991,chr13,23300000,23400000
3992,chr13,23400000,23500000
3993,chr13,23500000,23600000
3994,chr13,23600000,23700000
3995,chr13,23700000,23800000
3996,chr13,23800000,23900000
3997,chr13,23900000,24000000
3998,chr13,24000000,24100000
3999,chr13,24100000,24200000
4000,chr13,24200000,24300000
4001,chr13,24300000,24400000
4002,chr13,24400000,24500000
4003,chr13,24500000,24600000
4004,chr13,24600000,24700000
4005,chr13,24700000,24800000
4006,chr13,24800000,24900000
4007,chr13,24900000,25000000
4008,chr13,25000000,25100000
4009,chr13,25100000,25200000
4010,chr13,25200000,25300000
4011,chr13,25300000,25400000
4012,chr13,25400000,25500000
4013,chr13,25500000,25600000
4014,chr13,25600000,25700000
4015,chr13,25700000,25800000
4016,chr13,25800000,25900000
4017,chr13,25900000,26000000
4018,chr13,26000000,26100000
4019,chr13,26100000,26200000
4020,chr13,26200000,26300000
4021,chr13,26300000,26400000
4022,chr13,26400000,26500000
4023,chr13,26500000,26600000
4024,chr13,26600000,26700000
4025,chr13,26700000,26800000
4026,chr13,26800000,26900000
4027,chr13,26900000,27000000
4028,chr13,27000000,27100000
4029,chr13,27100000,27200000
4030,chr13,27200000,27300000
4031,chr13,27300000,27400000
4032,chr13,27400000,27500000
4033,chr13,27500000,27600000
4034,chr13,27600000,27700000
4035,chr13,27700000,27800000
4036,chr13,27800000,27900000
4037,chr13,27900000,28000000
4038,chr13,28000000,28100000
4039,chr13,28100000,28200000
4040,chr13,28200000,28300000
4041,chr13,28300000,28400000
4042,chr13,28400000,28500000
4043,chr13,28500000,28600000
4044,chr13,28600000,28700000
4045,chr13,28700000,28800000
4046,chr13,28800000,28900000
4047,chr13,28900000,29000000
4048,chr13,29000000,29100000
4049,chr13,29100000,29200000
4050,chr13,29200000,29300000
4051,chr13,29300000,29400000
4052,chr13,29400000,29500000
4053,chr13,29500000,29600000
4054,chr13,29600000,29700000
4055,chr13,29700000,29800000
4056,chr14,0,100000
4057,chr14,100000,200000
4058,chr14,200000,300000
4059,chr14,300000,400000
4060,chr14,400000,500000
4061,chr14,500000,600000
4062,chr14,600000,700000
4063,chr14,700000,800000
4064,chr14,800000,900000
4065,chr14,900000,1000000
4066,chr14,1000000,1100000
4067,chr14,1100000,1200000
4068,chr14,1200000,1300000
4069,chr14,1300000,1400000
4070,chr14,1400000,1500000
4071,chr14,1500000,1600000
4072,chr14,1600000,1700000
4073,chr14,1700000,1800000
4074,chr14,1800000,1900000
4075,chr14,1900000,2000000
4076,chr14,2000000,2100000
4077,chr14,2100000,2200000
4078,chr14,2200000,2300000
4079,chr14,2300000,2400000
4080,chr14,2400000,2500000
4081,chr14,2500000,2600000
4082,chr14,2600000,2700000
4083,chr14,2700000,2800000
4084,chr14,2800000,2900000
4085,chr14,2900000,3000000
4086,chr14,3000000,3100000
4087,chr14,3100000,3200000
4088,chr14,3200000,3300000
4089,chr14,3300000,3400000
4090,chr14,3400000,3500000
4091,chr14,3500000,3600000
4092,chr14,3600000,3700000
4093,chr14,3700000,3800000
4094,chr14,3800000,3900000
4095,chr14,3900000,4000000
4096,chr14,4000000,4100000
4097,chr14,4100000,4200000
4098,chr14,4200000,4300000
4099,chr14,4300000,4400000
4100,chr14,4400000,4500000
4101,chr14,4500000,4600000
4102,chr14,4600000,4700000
4103,chr14,4700000,4800000
4104,chr14,4800000,4900000
4105,chr14,4900000,5000000
4106,chr14,5000000,5100000
4107,chr14,5100000,5200000
4108,chr14,5200000,5300000
4109,chr14,5300000,5400000
4110,chr14,5400000,5500000
4111,chr14,5500000,5600000
4112,chr14,5600000,5700000
4113,chr14,5700000,5800000
4114,chr14,5800000,5900000
4115,chr14,5900000,6000000
4116,chr14,6000000,6100000
4117,chr14,6100000,6200000
4118,chr14,6200000,6300000
4119,chr14,6300000,6400000
4120,chr14,6400000,6500000
4121,chr14,6500000,6600000
4122,chr14,6600000,6700000
4123,chr14,6700000,6800000
4124,chr14,6800000,6900000
4125,chr14,6900000,7000000
4126,chr14,7000000,7100000
4127,chr14,7100000,7200000
4128,chr14,7200000,7300000
4129,chr14,7300000,7400000
4130,chr14,7400000,7500000
4131,chr14,7500000,7600000
4132,chr14,7600000,7700000
4133,chr14,7700000,7800000
4134,chr14,7800000,7900000
4135,chr14,7900000,8000000
4136,chr14,8000000,8100000
4137,chr14,8100000,8200000
4138,chr14,8200000,8300000
4139,chr14,8300000,8400000
4140,chr14,8400000,8500000
4141,chr14,8500000,8600000
4142,chr14,8600000,8700000
4143,chr14,8700000,8800000
4144,chr14,8800000,8900000
4145,chr14,8900000,9000000
4146,chr14,9000000,9100000
4147,chr14,9100000,9200000
4148,chr14,9200000,9300000
4149,chr14,9300000,9400000
4150,chr14,9400000,9500000
4151,chr14,9500000,9600000
4152,chr14,9600000,9700000
4153,chr14,9700000,9800000
4154,chr14,9800000,9900000
4155,chr14,9900000,10000000
4156,chr14,10000000,10100000
4157,chr14,10100000,10200000
4158,chr14,10200000,10300000
4159,chr14,10300000,10400000
4160,chr14,10400000,10500000
4161,chr14,10500000,10600000
4162,chr14,10600000,10700000
4163,chr14,10700000,10800000
4164,chr14,10800000,10900000
4165,chr14,10900000,11000000
4166,chr14,11000000,11100000
4167,chr14,11100000,11200000
4168,chr14,11200000,11300000
4169,chr14,11300000,11400000
4170,chr14,11400000,11500000
4171,chr14,11500000,11600000
4172,chr14,11600000,11700000
4173,chr14,11700000,11800000
4174,chr14,11800000,11900000
4175,chr14,11900000,12000000
4176,chr14,12000000,12100000
4177,chr14,12100000,12200000
4178,chr14,12200000,12300000
4179,chr14,12300000,12400000
4180,chr14,12400000,12500000
4181,chr14,12500000,12600000
4182,chr14,12600000,12700000
4183,chr14,12700000,12800000
4184,chr14,12800000,12900000
4185,chr14,12900000,13000000
4186,chr14,13000000,13100000
4187,chr14,13100000,13200000
4188,chr14,13200000,13300000
4189,chr14,13300000,13400000
4190,chr14,13400000,13500000
4191,chr14,13500000,13600000
4192,chr14,13600000,13700000
4193,chr14,13700000,13800000
4194,chr14,13800000,13900000
4195,chr14,13900000,14000000
4196,chr14,14000000,14100000
4197,chr14,14100000,14200000
4198,chr14,14200000,14300000
4199,chr14,14300000,14400000
4200,chr14,14400000,14500000
4201,chr14,14500000,14600000
4202,chr14,14600000,14700000
4203,chr14,14700000,14800000
4204,chr14,14800000,14900000
4205,chr14,14900000,15000000
4206,chr14,15000000,15100000
4207,chr14,15100000,15200000
4208,chr14,15200000,15300000
4209,chr14,15300000,15400000
4210,chr14,15400000,15500000
4211,chr14,15500000,15600000
4212,chr14,15600000,15700000
4213,chr14,15700000,15800000
4214,chr14,15800000,15900000
4215,chr14,15900000,16000000
4216,chr14,16000000,16100000
4217,chr14,16100000,16200000
4218,chr14,16200000,16300000
4219,chr14,16300000,16400000
4220,chr14,16400000,16500000
4221,chr14,16500000,16600000
4222,chr14,16600000,16700000
4223,chr14,16700000,16800000
4224,chr14,16800000,16900000
4225,chr14,16900000,17000000
4226,chr14,17000000,17100000
4227,chr14,17100000,17200000
4228,chr14,17200000,17300000
4229,chr14,17300000,17400000
4230,chr14,17400000,17500000
4231,chr14,17500000,17600000
4232,chr14,17600000,17700000
4233,chr14,17700000,17800000
4234,chr14,17800000,17900000
4235,chr14,17900000,18000000
4236,chr14,18000000,18100000
4237,chr14,18100000,18200000
4238,chr14,18200000,18300000
4239,chr14,18300000,18400000
4240,chr14,18400000,18500000
4241,chr14,18500000,18600000
4242,chr14,18600000,18700000
4243,chr14,18700000,18800000
4244,chr14,18800000,18900000
4245,chr14,18900000,19000000
4246,chr14,19000000,19100000
4247,chr14,19100000,19200000
4248,chr14,19200000,19300000
4249,chr14,19300000,19400000
4250,chr14,19400000,19500000
4251,chr14,19500000,19600000
4252,chr14,19600000,19700000
4253,chr14,19700000,19800000
4254,chr14,19800000,19900000
4255,chr14,19900000,20000000
4256,chr14,20000000,20100000
4257,chr14,20100000,20200000
4258,chr14,20200000,20300000
4259,chr14,20300000,20400000
4260,chr14,20400000,20500000
4261,chr14,20500000,20600000
4262,chr14,20600000,20700000
4263,chr14,20700000,20800000
4264,chr14,20800000,20900000
4265,chr14,20900000,21000000
4266,chr14,21000000,21100000
4267,chr14,21100000,21200000
4268,chr14,21200000,21300000
4269,chr14,21300000,21400000
4270,chr14,21400000,21500000
4271,chr14,21500000,21600000
4272,chr14,21600000,21700000
4273,chr14,21700000,21800000
4274,chr14,21800000,21900000
4275,chr14,21900000,22000000
4276,chr14,22000000,22100000
4277,chr14,22100000,22200000
4278,chr14,22200000,22300000
4279,chr14,22300000,22400000
4280,chr14,22400000,22500000
4281,chr14,22500000,22600000
4282,chr14,22600000,22700000
4283,chr14,22700000,22800000
4284,chr14,22800000,22900000
4285,chr14,22900000,23000000
4286,chr14,23000000,23100000
4287,chr14,23100000,23200000
4288,chr14,23200000,23300000
4289,chr14,23300000,23400000
4290,chr14,23400000,23500000
4291,chr14,23500000,23600000
4292,chr14,23600000,23700000
4293,chr14,23700000,23800000
4294,chr14,23800000,23900000
4295,chr14,23900000,24000000
4296,chr14,24000000,24100000
4297,chr14,24100000,24200000
4298,chr14,24200000,24300000
4299,chr14,24300000,24400000
4300,chr14,24400000,24500000
4301,chr14,24500000,24600000
4302,chr14,24600000,24700000
4303,chr14,24700000,24800000
4304,chr14,24800000,24900000
4305,chr14,24900000,25000000
4306,chr14,25000000,25100000
4307,chr14,25100000,25200000
4308,chr14,25200000,25300000
4309,chr14,25300000,25400000
4310,chr14,25400000,25500000
4311,chr14,25500000,25600000
4312,chr14,25600000,25700000
4313,chr14,25700000,25800000
4314,chr14,25800000,25900000
4315,chr14,25900000,26000000
4316,chr14,26000000,26100000
4317,chr14,26100000,26200000
4318,chr14,26200000,26300000
4319,chr14,26300000,26400000
4320,chr14,26400000,26500000
4321,chr14,26500000,26600000
4322,chr14,26600000,26700000
4323,chr14,26700000,26800000
4324,chr14,26800000,26900000
4325,chr14,26900000,27000000
4326,chr14,27000000,27100000
4327,chr14,27100000,27200000
4328,chr14,27200000,27300000
4329,chr14,27300000,27400000
4330,chr14,27400000,27500000
4331,chr14,27500000,27600000
4332,chr14,27600000,27700000
4333,chr14,27700000,27800000
4334,chr14,27800000,27900000
4335,chr14,27900000,28000000
4336,chr14,28000000,28100000
4337,chr14,28100000,28200000
4338,chr14,28200000,28300000
4339,chr14,28300000,28400000
4340,chr14,28400000,28500000
4341,chr14,28500000,28600000
4342,chr14,28600000,28700000
4343,chr14,28700000,28800000
4344,chr14,28800000,28900000
4345,chr14,28900000,29000000
4346,chr14,29000000,29100000
4347,chr14,29100000,29200000
4348,chr14,29200000,29300000
4349,chr15,0,100000
4350,chr15,100000,200000
4351,chr15,200000,300000
4352,chr15,300000,400000
4353,chr15,400000,500000
4354,chr15,500000,600000
4355,chr15,600000,700000
4356,chr15,700000,800000
4357,chr15,800000,900000
4358,chr15,900000,1000000
4359,chr15,1000000,1100000
4360,chr15,1100000,1200000
4361,chr15,1200000,1300000
4362,chr15,1300000,1400000
4363,chr15,1400000,1500000
4364,chr15,1500000,1600000
4365,chr15,1600000,1700000
4366,chr15,1700000,1800000
4367,chr15,1800000,1900000
4368,chr15,1900000,2000000
4369,chr15,2000000,2100000
4370,chr15,2100000,2200000
4371,chr15,2200000,2300000
4372,chr15,2300000,2400000
4373,chr15,2400000,2500000
4374,chr15,2500000,2600000
4375,chr15,2600000,2700000
4376,chr15,2700000,2800000
4377,chr15,2800000,2900000
4378,chr15,2900000,3000000
4379,chr15,3000000,3100000
4380,chr15,3100000,3200000
4381,chr15,3200000,3300000
4382,chr15,3300000,3400000
4383,chr15,3400000,3500000
4384,chr15,3500000,3600000
4385,chr15,3600000,3700000
4386,chr15,3700000,3800000
4387,chr15,3800000,3900000
4388,chr15,3900000,4000000
4389,chr15,4000000,4100000
4390,chr15,4100000,4200000
4391,chr15,4200000,4300000
4392,chr15,4300000,4400000
4393,chr15,4400000,4500000
4394,chr15,4500000,4600000
4395,chr15,4600000,4700000
4396,chr15,4700000,4800000
4397,chr15,4800000,4900000
4398,chr15,4900000,5000000
4399,chr15,5000000,5100000
4400,chr15,5100000,5200000
4401,chr15,5200000,5300000
4402,chr15,5300000,5400000
4403,chr15,5400000,5500000
4404,chr15,5500000,5600000
4405,chr15,5600000,5700000
4406,chr15,5700000,5800000
4407,chr15,5800000,5900000
4408,chr15,5900000,6000000
4409,chr15,6000000,6100000
4410,chr15,6100000,6200000
4411,chr15,6200000,6300000
4412,chr15,6300000,6400000
4413,chr15,6400000,6500000
4414,chr15,6500000,6600000
4415,chr15,6600000,6700000
4416,chr15,6700000,6800000
4417,chr15,6800000,6900000
4418,chr15,6900000,7000000
4419,chr15,7000000,7100000
4420,chr15,7100000,7200000
4421,chr15,7200000,7300000
4422,chr15,7300000,7400000
4423,chr15,7400000,7500000
4424,chr15,7500000,7600000
4425,chr15,7600000,7700000
4426,chr15,7700000,7800000
4427,chr15,7800000,7900000
4428,chr15,7900000,8000000
4429,chr15,8000000,8100000
4430,chr15,8100000,8200000
4431,chr15,8200000,8300000
4432,chr15,8300000,8400000
4433,chr15,8400000,8500000
4434,chr15,8500000,8600000
4435,chr15,8600000,8700000
4436,chr15,8700000,8800000
4437,chr15,8800000,8900000
4438,chr15,8900000,9000000
4439,chr15,9000000,9100000
4440,chr15,9100000,9200000
4441,chr15,9200000,9300000
4442,chr15,9300000,9400000
4443,chr15,9400000,9500000
4444,chr15,9500000,9600000
4445,chr15,9600000,9700000
4446,chr15,9700000,9800000
4447,chr15,9800000,9900000
4448,chr15,9900000,10000000
4449,chr15,10000000,10100000
4450,chr15,10100000,10200000
4451,chr15,10200000,10300000
4452,chr15,10300000,10400000
4453,chr15,10400000,10500000
4454,chr15,10500000,10600000
4455,chr15,10600000,10700000
4456,chr15,10700000,10800000
4457,chr15,10800000,10900000
4458,chr15,10900000,11000000
4459,chr15,11000000,11100000
4460,chr15,11100000,11200000
4461,chr15,11200000,11300000
4462,chr15,11300000,11400000
4463,chr15,11400000,11500000
4464,chr15,11500000,11600000
4465,chr15,11600000,11700000
4466,chr15,11700000,11800000
4467,chr15,11800000,11900000
4468,chr15,11900000,12000000
4469,chr15,12000000,12100000
4470,chr15,12100000,12200000
4471,chr15,12200000,12300000
4472,chr15,12300000,12400000
4473,chr15,12400000,12500000
4474,chr15,12500000,12600000
4475,chr15,12600000,12700000
4476,chr15,12700000,12800000
4477,chr15,12800000,12900000
4478,chr15,12900000,13000000
4479,chr15,13000000,13100000
4480,chr15,13100000,13200000
4481,chr15,13200000,13300000
4482,chr15,13300000,13400000
4483,chr15,13400000,13500000
4484,chr15,13500000,13600000
4485,chr15,13600000,13700000
4486,chr15,13700000,13800000
4487,chr15,13800000,13900000
4488,chr15,13900000,14000000
4489,chr15,14000000,14100000
4490,chr15,14100000,14200000
4491,chr15,14200000,14300000
4492,chr15,14300000,14400000
4493,chr15,14400000,14500000
4494,chr15,14500000,14600000
4495,chr15,14600000,14700000
4496,chr15,14700000,14800000
4497,chr15,14800000,14900000
4498,chr15,14900000,15000000
4499,chr15,15000000,15100000
4500,chr15,15100000,15200000
4501,chr15,15200000,15300000
4502,chr15,15300000,15400000
4503,chr15,15400000,15500000
4504,chr15,15500000,15600000
4505,chr15,15600000,15700000
4506,chr15,15700000,15800000
4507,chr15,15800000,15900000
4508,chr15,15900000,16000000
4509,chr15,16000000,16100000
4510,chr15,16100000,16200000
4511,chr15,16200000,16300000
4512,chr15,16300000,16400000
4513,chr15,16400000,16500000
4514,chr15,16500000,16600000
4515,chr15,16600000,16700000
4516,chr15,16700000,16800000
4517,chr15,16800000,16900000
4518,chr15,16900000,17000000
4519,chr15,17000000,17100000
4520,chr15,17100000,17200000
4521,chr15,17200000,17300000
4522,chr15,17300000,17400000
4523,chr15,17400000,17500000
4524,chr15,17500000,17600000
4525,chr15,17600000,17700000
4526,chr15,17700000,17800000
4527,chr15,17800000,17900000
4528,chr15,17900000,18000000
4529,chr15,18000000,18100000
4530,chr15,18100000,18200000
4531,chr15,18200000,18300000
4532,chr15,18300000,18400000
4533,chr15,18400000,18500000
4534,chr15,18500000,18600000
4535,chr15,18600000,18700000
4536,chr15,18700000,18800000
4537,chr15,18800000,18900000
4538,chr15,18900000,19000000
4539,chr15,19000000,19100000
4540,chr15,19100000,19200000
4541,chr15,19200000,19300000
4542,chr15,19300000,19400000
4543,chr15,19400000,19500000
4544,chr15,19500000,19600000
4545,chr15,19600000,19700000
4546,chr15,19700000,19800000
4547,chr15,19800000,19900000
4548,chr15,19900000,20000000
4549,chr15,20000000,20100000
4550,chr15,20100000,20200000
4551,chr15,20200000,20300000
4552,chr15,20300000,20400000
4553,chr15,20400000,20500000
4554,chr15,20500000,20600000
4555,chr15,20600000,20700000
4556,chr15,20700000,20800000
4557,chr15,20800000,20900000
4558,chr15,20900000,21000000
4559,chr15,21000000,21100000
4560,chr15,21100000,21200000
4561,chr15,21200000,21300000
4562,chr15,21300000,21400000
4563,chr15,21400000,21500000
4564,chr15,21500000,21600000
4565,chr15,21600000,21700000
4566,chr15,21700000,21800000
4567,chr15,21800000,21900000
4568,chr15,21900000,22000000
4569,chr15,22000000,22100000
4570,chr15,22100000,22200000
4571,chr15,22200000,22300000
4572,chr15,22300000,22400000
4573,chr15,22400000,22500000
4574,chr15,22500000,22600000
4575,chr15,22600000,22700000
4576,chr15,22700000,22800000
4577,chr15,22800000,22900000
4578,chr15,22900000,23000000
4579,chr15,23000000,23100000
4580,chr15,23100000,23200000
4581,chr15,23200000,23300000
4582,chr15,23300000,23400000
4583,chr15,23400000,23500000
4584,chr15,23500000,23600000
4585,chr15,23600000,23700000
4586,chr15,23700000,23800000
4587,chr15,23800000,23900000
4588,chr15,23900000,24000000
4589,chr15,24000000,24100000
4590,chr15,24100000,24200000
4591,chr15,24200000,24300000
4592,chr15,24300000,24400000
4593,chr15,24400000,24500000
4594,chr15,24500000,24600000
4595,chr15,24600000,24700000
4596,chr15,24700000,24800000
4597,chr15,24800000,24900000
4598,chr15,24900000,25000000
4599,chr15,25000000,25100000
4600,chr15,25100000,25200000
4601,chr15,25200000,25300000
4602,chr15,25300000,25400000
4603,chr15,25400000,25500000
4604,chr15,25500000,25600000
4605,chr15,25600000,25700000
4606,chr15,25700000,25800000
